N;K;peaks;maxValue;minValue
7;1;1;0.731797;0.287137
7;1;1;0.831046;0.298045
7;1;6;0.677315;0.294149
7;1;4;0.697533;0.232248
7;1;2;0.542134;0.32536
7;1;1;0.708746;0.377218
7;1;2;0.708426;0.294682
7;1;1;0.795011;0.185461
7;1;3;0.630158;0.250276
7;1;1;0.748489;0.118352
7;1;2;0.780498;0.406286
7;1;4;0.844189;0.385989
7;1;2;0.716835;0.269956
7;1;3;0.638671;0.249092
7;1;3;0.715335;0.381671
7;1;2;0.670649;0.322911
7;1;2;0.619645;0.392018
7;1;4;0.664219;0.197155
7;1;6;0.820465;0.281016
7;1;4;0.665617;0.271169
7;1;1;0.736834;0.204761
7;1;3;0.640656;0.294728
7;1;1;0.664553;0.172038
7;1;2;0.674932;0.202636
7;1;2;0.656209;0.278177
7;1;1;0.666746;0.187348
7;1;2;0.733007;0.326415
7;1;4;0.715984;0.256505
7;1;1;0.711047;0.33629
7;1;2;0.749226;0.290342
7;1;1;0.585398;0.343195
7;1;1;0.858519;0.264757
7;1;2;0.711149;0.208462
7;1;2;0.7216;0.286884
7;1;2;0.768876;0.356272
7;1;2;0.83103;0.192616
7;1;1;0.666711;0.261797
7;1;1;0.739609;0.38703
7;1;3;0.771171;0.294828
7;1;3;0.672597;0.245877
7;1;3;0.79835;0.263352
7;1;2;0.729187;0.424571
7;1;2;0.789078;0.240031
7;1;2;0.618938;0.263223
7;1;2;0.549143;0.244174
7;1;2;0.708531;0.416942
7;1;1;0.763609;0.28167
7;1;2;0.705293;0.270043
7;1;3;0.654197;0.154461
7;1;4;0.667858;0.237664
7;1;1;0.7195;0.307409
7;1;1;0.72259;0.195684
7;1;2;0.640812;0.253792
7;1;2;0.642361;0.286421
7;1;1;0.583194;0.231078
7;1;2;0.636577;0.27867
7;1;1;0.765561;0.380935
7;1;2;0.744453;0.33324
7;1;2;0.769687;0.371019
7;1;2;0.714697;0.393906
7;1;2;0.777394;0.338351
7;1;2;0.702588;0.189282
7;1;4;0.752112;0.252169
7;1;1;0.652596;0.270624
7;1;8;0.655054;0.300404
